Tenure,MonthlyCharges,TotalCharges,charges_per_tenure,tenure_years,num_services,Gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,prediction,label
46.53558132773476,53.08216053562671,1539.7910225507558,25.70136254455952,2.02201839895932,4.560336467491899,1,0,0,0,1,0,0,2,2,2,1,2,1,0,1,2,0.3909897248352497,0
32.655957633278824,37.618175508294094,1259.3393188104817,45.93473786586273,2.8762617973623428,0.0,0,0,1,0,1,2,2,0,0,0,1,1,1,1,0,1,0.0987724867724867,0
55.94860305340793,123.83971194080739,7903.8180199602475,53.41543940195444,3.41275624562953,0.8717327045718717,0,0,1,0,1,2,1,1,0,0,2,2,1,2,0,1,0.1841646044587221,0
19.387844681205536,67.84532116722562,1366.9461003098927,145.1726409699737,1.4178198406259797,2.300795843015454,1,0,1,0,1,0,2,0,0,2,0,2,1,0,1,2,0.5486090959330105,0
2.3237824920081698,15.051941001459682,112.03590030139053,25.7928314783332,0.5317297478949401,1.5698274351775772,1,1,0,0,1,0,2,1,2,0,2,0,2,1,1,2,0.6732288600772431,0
9.28376160625825,119.52315352325043,1036.418066936529,77.58607993111738,1.0324514062728758,3.890852660377873,1,0,1,0,1,2,1,0,1,0,1,2,2,1,1,3,0.674335784257805,0
43.31103551431197,94.70990377816152,7566.203394745402,161.35505943883774,5.469820771195867,2.4334576154466667,1,1,0,1,1,2,2,1,2,0,0,2,0,2,1,1,0.4898161255955374,1
31.787926478092007,17.457139194362913,449.52663368337335,26.239371022030724,4.793944018218517,3.8901308863436226,0,1,1,0,1,2,2,1,2,0,1,2,0,2,0,1,0.6414689855637996,0
7.224628778053328,24.990097936954907,423.9323874163253,31.27446736213841,1.17456852189758,0.8713203304975952,1,0,1,1,1,1,1,2,0,0,0,1,0,1,0,3,0.74342227209445,0
24.982298580137368,60.26371007751111,913.4504652542653,49.200219583284365,1.2579034128977624,0.0,0,1,0,0,1,0,2,0,1,1,2,0,1,2,1,0,0.623734549785003,0
11.186082362059954,103.48927352315522,1187.4731382301609,103.23171499410195,2.012704524497803,1.5302830794114177,0,0,1,1,1,1,1,0,1,1,1,2,0,0,1,1,0.3521039562289563,0
72.36709170801251,41.98486798117956,4417.937131680571,78.71495160841384,7.7484219701667145,0.4580195233806831,0,0,0,0,1,0,2,0,0,0,2,2,0,2,0,3,0.2907449641002272,0
44.86974176871818,47.636118353730524,2497.1099678621335,24.594208593138177,6.21159063601718,0.4255980792393387,0,0,1,0,1,0,2,1,0,2,0,1,0,1,0,1,0.1412663512011337,0
70.99572913759086,32.04476550460116,2162.148889797451,36.09850917355394,3.4229235230127304,0.42024516875571594,0,1,0,1,0,1,2,1,0,1,0,1,1,0,1,2,0.3557151641606652,0
46.59164975423964,64.41410746948564,1424.176607878766,63.14218196484037,2.8703337044539516,1.380317925513478,0,0,0,1,1,2,0,0,1,0,0,1,1,1,0,3,0.0462332852332852,0
26.223132011588444,90.3968628891219,4482.890111257333,52.17946887495197,1.6084112930632977,1.021349499735107,0,0,1,0,1,2,2,2,0,1,1,0,2,0,0,2,0.554724159136654,0
48.079032291681756,57.82798749459547,2118.2444167448753,83.19647898870535,1.9485371162813532,1.2338652736250713,1,1,1,0,1,0,0,1,0,0,0,0,2,0,1,2,0.2232065505300799,0
110.44352198692623,57.33564974216972,1930.5817334712794,40.34630634534289,7.993821820803343,0.0,1,0,0,0,1,0,2,1,1,1,2,1,1,0,0,1,0.0756716464363523,0
75.71970743759071,99.01382548760965,2939.879216634347,56.42476343023283,4.193465653242999,0.0,1,1,1,0,1,2,1,2,1,0,1,0,1,2,0,3,0.3757471190968656,1
10.836629774311328,83.81750108460875,416.82719233477394,26.967280619824503,1.189835464115242,2.071716431567846,0,0,1,0,1,0,1,1,1,0,1,0,2,2,0,3,0.3913862005631873,0
19.53476611344582,110.61836859180717,4157.210305361179,71.06683108236649,3.4116860212661373,0.0,0,0,0,1,1,2,1,2,1,1,2,0,0,2,1,0,0.5544080342150942,1
32.80972208602394,31.19677603680806,1505.9874999506285,52.09271637530624,4.67711871315374,1.0689124453022991,0,1,0,0,0,1,2,0,2,2,2,1,1,1,0,3,0.3633801731517445,1
22.702302325401437,114.07401541632954,1384.1362937355298,129.05712690901768,1.7087517069275606,0.8932893517205661,0,0,0,0,1,0,1,0,2,0,2,0,0,2,0,3,0.4212721573917225,1
52.07679747483511,34.547681939785356,1546.0234051331865,72.00959241557877,4.072730710829243,0.634136229291825,1,1,1,0,1,0,2,2,1,2,1,1,0,0,1,3,0.2423140111498297,0
16.033237951606043,13.307263775233537,847.4418629805081,17.736947116265043,2.601468921213358,3.0231592871930664,0,1,0,0,1,2,2,0,0,0,1,2,1,1,0,0,0.2135042642542642,0
73.04341365178819,51.770615132801524,5752.5918784461865,112.61436813581,4.115466089966259,3.9473033333987066,0,0,0,1,1,1,2,1,1,0,0,2,1,0,0,1,0.1151201510114553,0
84.23179533122234,20.032034805771072,936.7614359264066,21.069883517206787,4.9382674219154765,1.4829858286053965,0,1,1,0,1,1,2,2,0,1,1,2,2,1,1,2,0.098734679264091,0
13.003597552422834,101.12256635212756,1138.0001446851757,54.13833268096003,1.3180145262268659,1.0136962169461818,1,0,0,0,1,1,0,2,1,0,2,1,2,0,0,2,0.7236710328337946,0
18.73399887382989,61.70311690608587,1325.392779949717,25.843472278148,0.8898492218408408,1.926713369417563,0,1,1,0,1,0,1,0,0,1,1,1,2,0,0,2,0.292091195812558,0
17.862926771771118,93.68468649744257,893.8962834036921,94.8355029239008,2.621024055663947,3.376135671870775,0,1,0,0,1,1,1,2,2,2,0,2,0,2,0,1,0.3259436074561932,0
25.433321043073914,76.7799969907141,3324.9903059898925,49.49820680079533,4.7883254275893075,4.608921544684335,0,1,1,1,1,1,0,0,2,0,2,2,1,2,1,0,0.133967591232297,0
30.305474594005116,24.851027776927538,1629.2857560051273,38.98695891698057,7.913359909898875,0.7307770623765424,0,1,1,1,1,0,1,2,1,0,1,2,1,0,0,2,0.0777174122174121,0
4.354387709193375,79.10871991657305,365.76462494854763,29.325906496417417,0.2402492161899496,2.2741618595937645,0,0,1,1,1,2,2,2,0,1,1,0,0,2,0,1,0.5788508657283167,0
4.806381300884577,51.88376190320217,135.6479826705167,57.0582563808218,0.39165832435626274,2.010512657858845,1,0,0,1,1,2,0,1,2,1,0,2,1,2,1,3,0.498316734191734,0
61.315409865275974,54.54148674676694,3787.083690731399,45.50712571901318,4.267476506048497,4.636378243750239,1,0,0,1,1,1,0,0,2,2,2,0,1,2,1,1,0.3173615490094003,1
40.11639455854978,82.42152510631911,4537.0293112606905,81.60565029263576,4.04226887321388,1.323488730567665,1,1,1,0,0,0,0,2,2,2,0,0,0,1,0,0,0.4418842791098296,0
72.88903461425116,153.02022026857887,9491.043761478215,136.34668933307836,3.1083407161551957,1.1774224680698984,0,0,1,0,1,2,2,2,1,2,2,0,1,2,1,2,0.1783782580508587,0
12.47685110390126,39.87617565449711,3390.6163070452085,48.696760243062904,3.2840749762728545,1.5269284304292292,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,3,0.4288692415599536,0
32.1716484289733,54.8844149690855,3100.402755932795,77.76225334425709,4.614709289503577,1.0524408664391853,1,1,1,0,1,2,2,1,1,1,0,1,0,2,1,1,0.5148124770836878,0
6.982725652174944,90.94200529136383,706.5278879444172,126.24098706510024,1.3344823692113679,4.654926688110297,1,0,0,0,1,0,0,1,1,2,0,1,2,2,0,2,0.3209052762052763,0
21.35135038319444,55.76394857460951,1643.3105968453185,26.73547227956375,4.626620769692838,2.5265689246035077,1,0,1,0,1,2,2,1,0,0,0,2,2,1,1,0,0.1410984848484847,0
95.19525083108732,65.47735762695984,2845.053890877145,51.86615787528743,3.812350695838813,1.3130421240189323,0,1,1,0,1,1,2,2,0,2,2,1,2,1,1,0,0.4295346859439983,0
85.63052707532765,33.93393725741366,2984.185687399448,15.916616786576135,8.588722975487158,3.161356044011944,1,0,1,0,1,2,1,0,1,2,1,1,0,0,0,3,0.4664221070823067,0
44.7793504877015,42.52621355111639,4892.396457534669,45.99230207625554,6.402315877486503,4.190907437636101,1,0,1,0,1,1,1,0,2,1,0,2,0,2,1,0,0.0548834159667493,0
66.85172841701747,51.147466668813436,4557.336303039697,76.99373860228086,6.524450157642984,4.38274783309889,0,1,1,1,1,0,0,1,2,2,1,1,1,2,0,1,0.4769697893592308,0
70.92118146360872,83.08968470241894,4369.597200889326,98.8892368914105,6.35124826035939,3.0690352342482754,0,0,1,0,1,0,2,2,2,2,0,0,1,0,0,1,0.1170867373367373,0
32.52211201580926,79.8026698838012,5696.034127748978,123.31197876977778,4.237610236319253,3.305108742042049,1,1,1,0,1,2,2,2,2,0,2,0,1,0,1,2,0.4324293196850049,0
53.200760579887564,44.20597192158154,808.5366367764581,45.80282835661744,4.928528688626399,0.0,0,1,1,1,1,1,0,2,1,1,0,1,0,0,0,3,0.108889632297527,0
34.17179494420866,111.05661936964763,2678.3487795805427,83.49109971623281,2.2579196557003294,2.745473329031941,1,0,0,0,1,2,1,1,1,0,0,2,2,0,1,3,0.4679020721470197,0
51.2427850105493,90.56551454540329,5549.432524829857,58.7394844210701,2.4376901833842393,3.897187812756788,0,0,0,1,1,1,1,0,2,2,2,1,1,2,1,2,0.3369129171132866,1
72.62719104945836,49.259029606325605,7245.737981233477,107.28537047638275,3.256125638856715,2.627223031871292,1,0,0,0,1,1,0,0,2,1,2,2,0,1,1,3,0.1699932946310655,0
39.54890579802681,31.692760996638285,1646.4882958587436,51.251948600683534,3.483370816447857,1.8066427053536191,1,1,1,0,1,2,2,1,0,0,1,2,2,0,1,3,0.6010269899084048,0
71.56872848585569,146.26324336183347,4539.032765145637,148.49458676819182,2.4717148515187155,0.8669913108802528,1,1,0,0,1,2,0,1,0,2,2,0,0,0,1,0,0.1551791575870523,0
16.85696727707318,143.72188661360468,1644.906848621664,116.91800616898033,2.9571320293858796,1.047460183956177,0,0,1,0,1,2,1,2,0,1,1,1,2,0,0,2,0.4748362400444905,0
36.48247849845394,61.42015114850872,1186.1099794985803,52.860153825586025,1.1842494069325555,1.559799789474962,1,0,1,1,1,0,0,0,2,2,0,0,2,0,0,3,0.1340331836779205,0
14.217512364248151,72.77238893979444,1381.711948191666,46.572325320147264,3.8098160035766266,1.0915059993341185,1,1,0,1,1,0,2,2,0,0,0,0,2,0,1,0,0.3950297466694524,0
84.73224528062481,32.393027589811666,1279.3212807694993,55.39777629958614,8.378758004356968,1.0112584334611716,1,1,0,1,1,0,0,2,2,0,0,0,0,2,0,2,0.0694135124135124,0
21.962115142091108,39.966380599216485,517.7968091752725,24.241391527403053,1.522510290930222,0.7857085074943446,1,0,1,0,1,2,1,0,2,0,0,0,0,1,1,3,0.3013319550819551,0
6.205285480362077,112.46187031336524,1197.2283868881846,63.59700977436703,0.40944468072279494,1.847341649225237,1,1,1,0,1,1,0,0,2,0,1,0,2,1,0,2,0.6519314528560076,1
15.345634478628977,69.02367852545198,931.0698442525647,117.31532265286637,1.819607565522055,1.2865092765758168,0,0,1,0,1,0,0,0,1,1,2,1,1,2,0,1,0.2728127298627299,0
2.7566150671881093,68.87030565559542,213.39894709226522,46.10623774965507,0.1618363257693844,3.4019315648151647,0,1,1,0,1,0,2,1,0,2,0,2,2,1,0,0,0.7211962552217801,1
4.171254276215327,39.49589553150567,1488.1905180721703,128.5764107801317,1.1991155972986078,1.3837950506996082,1,0,1,0,1,2,2,1,2,0,1,0,1,0,0,2,0.8356813004853915,1
35.778784460626014,22.361315371124718,1688.6494437692998,25.56856143888908,1.4950756520232185,2.3717184881642255,0,1,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0.1884587062848528,0
81.09770338305846,56.10366218880864,3658.074118251705,20.41666283161843,3.6839932875089607,4.577494216069011,0,0,1,1,1,0,0,2,2,1,0,1,2,0,0,3,0.3136036789052854,0
14.218460191413104,102.98384874273349,1528.2299395129457,85.57818764629191,1.7535638499736608,0.7158282396101143,1,1,0,1,1,1,2,0,1,1,1,0,2,1,0,2,0.4896694144122746,0
71.17708106103305,40.52938889177406,1600.1039228183763,34.34875347700501,6.555153266972886,0.9942144555250527,1,1,0,0,1,0,2,1,1,1,0,0,0,0,0,3,0.439774898002022,0
18.80782901862404,55.27154693808855,3452.4630567040363,95.70618148785707,3.4788642823357376,3.7417534525339518,1,1,0,0,1,2,1,2,1,2,0,2,2,0,0,3,0.2088342953342953,0
2.55290151036483,67.70823814158157,370.05577389239465,93.13633049788818,0.34158790292208835,1.0999703893414945,1,1,0,0,0,2,1,0,1,0,1,1,2,0,1,3,0.6269274554135232,0
11.700532769245907,98.83638512101615,947.4223408707836,57.73217673446786,1.4107832095185715,0.0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0.732452478158638,1
27.07263825554534,117.0652787829254,3673.6887902724206,135.10112462045237,5.571260525879908,3.0041909186639417,1,1,1,0,1,1,2,0,2,2,0,1,1,1,1,2,0.3349017421207486,0
26.088759261919172,14.89935123453237,668.7442917348552,15.803500456066953,3.1784705431069256,0.0,0,0,1,0,0,2,0,2,0,0,1,1,0,1,1,3,0.5076302801126729,1
81.50069030572782,98.1186917641506,2691.0472926087737,77.09501013515028,2.22993479610301,0.0,1,1,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0.4154179781738975,0
59.83995936233398,54.63431179651094,2122.024832298145,24.588177244166754,2.6849204109463223,4.059875158197691,1,1,0,1,1,1,0,0,2,1,1,0,2,1,0,2,0.3182702092299697,1
58.18188102516056,57.85891465698235,4333.986186940474,57.73956262465652,2.4189628072178992,0.0,1,1,0,1,1,2,0,0,1,1,0,1,1,0,1,1,0.1003263125763125,0
17.41990905049302,82.13554956836498,2118.30273297203,76.7873705473794,1.0672707294198802,1.3303839530323516,0,1,0,0,1,1,2,1,0,1,1,0,0,0,1,0,0.5347804555542774,0
12.339579110792215,35.25763406082731,260.39536220723085,57.53399348772574,0.2884393560856893,2.1845586424736894,1,1,0,0,1,1,1,1,1,2,2,0,1,2,0,0,0.5314605817399933,0
48.535440281979874,33.442968372687226,1549.4907488973422,14.565507556681586,3.7342886736795786,0.7121311594225528,1,0,1,0,1,0,1,0,0,1,0,1,0,2,1,3,0.0872544432977869,0
9.458842206340243,101.10544251494252,297.7610700870481,121.21297450684409,0.5699884076625749,3.908679619021674,1,0,0,0,1,1,1,0,2,1,1,2,1,2,0,0,0.7125439303941484,1
2.0372544058550504,85.14264567133918,199.98709242847406,69.91363146442922,0.23889585993943446,0.5369794411430246,1,1,1,0,1,0,1,2,1,1,1,0,0,1,1,0,0.7130064486909927,0
15.380990322472032,49.79769628037907,865.1210528029617,22.634465334150104,1.113016302303366,0.4427789975867159,0,0,0,0,1,2,2,0,2,0,0,0,0,1,1,0,0.6843729880388746,1
36.89621571148002,17.553067192185406,911.993399405621,25.7182761736088,1.2354639885984262,2.178358299978549,0,1,1,0,1,2,2,0,2,2,2,1,1,2,0,0,0.3122676628926629,0
33.574343448309236,29.639089394790407,968.3517148861803,57.828387204061016,3.229878637134323,2.0114565341864727,0,1,1,0,1,2,2,0,2,0,0,2,0,2,0,2,0.6609628322787173,0
43.87133746493548,39.1396280569459,4692.376494311197,117.07620321271543,5.001059387473949,2.313868749385086,1,0,0,0,1,2,2,2,1,2,2,0,1,1,0,2,0.0509077349853212,0
20.06354690127722,22.578700350798645,306.8795255610433,47.286024357554815,2.8836956408548757,1.5542878433171792,1,0,0,0,1,0,2,2,2,1,1,0,1,1,1,1,0.5572287721201475,0
62.51449354598327,20.621618948162606,569.7569196908603,20.76023800709739,1.5345415396503106,3.2836192360345127,0,0,0,0,1,1,2,1,1,0,0,0,2,0,1,3,0.407556245745664,0
23.24335987709492,34.97955583831577,1013.5602838306104,39.42316934780506,2.4028103549191124,6.3066873929884615,0,0,1,0,1,1,2,1,2,2,2,2,2,0,0,2,0.2915060677626466,0
64.81439413029291,85.66231736951146,3628.8823507872153,54.87163407736096,4.144621039620136,1.598213014022313,1,1,0,1,1,2,0,1,1,2,0,1,1,1,0,0,0.5173678290472669,0
31.842255888051433,29.51115487410699,2086.3535961811444,32.388190528487804,5.726217497222207,2.5302336899180053,0,1,1,1,1,2,2,0,1,0,0,2,0,1,1,0,0.3206283325191452,0
37.55584560553722,111.08369521670822,3543.496369171929,88.2031783991304,2.136909346118866,0.7625842792500206,1,0,1,0,1,1,1,1,0,0,2,0,2,2,1,1,0.4440930867541221,0
